"","name","longitude","latitude","prov","date","key"
"1848","Asclepias linaria Cav.",-99.8312247385361,23.5968410463686,"gbif",1986-05-29,"1895518166"
"1849","Asclepias linaria Cav.",-97.584878,18.590606,"gbif",1986-05-26,"1895518366"
"1850","Asclepias linaria Cav.",-98.8620353008089,19.1689619705087,"gbif",1986-05-31,"1895518456"
"1851","Asclepias linaria Cav.",-98.083889,19.153889,"gbif",1986-05-24,"1895961071"
"1852","Asclepias linaria Cav.",-97.859722,19.086944,"gbif",1986-05-01,"1895961167"
"1853","Asclepias linaria Cav.",-96.5,17,"gbif",1986-05-12,"2612106679"
"1854","Asclepias linaria Cav.",-99.83333,23,"gbif",1986-05-29,"2807606349"
"1855","Asclepias linaria Cav.",-102.11,20.30389,"gbif",1986-05-18,"3307739191"
"1856","Asclepias linaria Cav.",-97.54389,17.74028,"gbif",1986-05-12,"3308328251"
"1857","Asclepias linaria Cav.",-97.58861,18.58722,"gbif",1986-05-26,"3308398171"
"1858","Asclepias linaria Cav.",-103.86389,23.48583,"gbif",1986-05-17,"3308439382"
"1859","Asclepias linaria Cav.",-100.267,20.567,"gbif",1986-06-15,"93824564"
"1860","Asclepias linaria Cav.",-98.994,24.58,"gbif",1986-06-02,"93824661"
"1861","Asclepias linaria Cav.",-100.583,19.817,"gbif",1986-06-28,"93826010"
"1862","Asclepias linaria Cav.",-100.266667,20.566667,"gbif",1986-06-15,"218942817"
"1863","Asclepias linaria Cav.",-97.387778,17.563611,"gbif",1986-06-17,"218943284"
"1864","Asclepias linaria Cav.",-100.583333,19.816667,"gbif",1986-06-28,"218943328"
"1865","Asclepias linaria Cav.",-98.993889,24.579722,"gbif",1986-06-02,"218943501"
"1866","Asclepias linaria Cav.",-101.188333,19.716667,"gbif",1986-06-28,"1419220816"
"1867","Asclepias linaria Cav.",-98.017222,18.955556,"gbif",1986-06-05,"1893704535"
"1868","Asclepias linaria Cav.",-100.265,20.5,"gbif",1986-06-15,"1893704569"
"1869","Asclepias linaria Cav.",-100.443333,19.893333,"gbif",1986-06-28,"1893704596"
"1870","Asclepias linaria Cav.",-98.958333,24.525,"gbif",1986-06-02,"1894149172"
"1871","Asclepias linaria Cav.",-100.442522,19.893,"gbif",1986-06-28,"1894813688"
"1872","Asclepias linaria Cav.",-101.618611,21.688056,"gbif",1986-06-15,"1895942265"
