"","name","longitude","latitude","prov","date","key"
"237","Asclepias erosa Torr.",-115.721443,35.585552,"gbif",2019-05-25,"2265823963"
"238","Asclepias erosa Torr.",-115.721047,35.585383,"gbif",2019-05-25,"2269317608"
"239","Asclepias erosa Torr.",-118.350813,35.626855,"gbif",2019-05-04,"2423001511"
"240","Asclepias erosa Torr.",-118.587653,34.826539,"gbif",2019-05-28,"2423158842"
"241","Asclepias erosa Torr.",-115.394036,35.041686,"gbif",2019-05-27,"3067605573"
"242","Asclepias erosa Torr.",-115.774047,35.177226,"gbif",2019-05-25,"3067826559"
"243","Asclepias erosa Torr.",-115.071948,34.931097,"gbif",2019-05-22,"3124507428"
"244","Asclepias erosa Torr.",-114.724613,36.457321,"gbif",2019-06-08,"2265830106"
"245","Asclepias erosa Torr.",-115.400245,36.049344,"gbif",2019-06-10,"2265866612"
"246","Asclepias erosa Torr.",-115.424039,36.1568,"gbif",2019-06-10,"2265867060"
"247","Asclepias erosa Torr.",-116.713272,33.300014,"gbif",2019-06-06,"2269222067"
"248","Asclepias erosa Torr.",-116.313907,36.41353,"gbif",2019-06-15,"2269256207"
"249","Asclepias erosa Torr.",-117.959267,35.328633,"gbif",2019-06-16,"2269265928"
"250","Asclepias erosa Torr.",-117.959275,35.328608,"gbif",2019-06-16,"2269271895"
"251","Asclepias erosa Torr.",-115.458228,36.120064,"gbif",2019-06-20,"2273223611"
"252","Asclepias erosa Torr.",-117.959233,35.328618,"gbif",2019-06-16,"2273230156"
"253","Asclepias erosa Torr.",-118.233814,39.480851,"gbif",2019-06-24,"2273281550"
"254","Asclepias erosa Torr.",-115.44232,36.062267,"gbif",2019-06-28,"2283053772"
"255","Asclepias erosa Torr.",-115.448056,36.082471,"gbif",2019-06-28,"2283054145"
"256","Asclepias erosa Torr.",-116.602495,33.553395,"gbif",2019-06-29,"2283079571"
"257","Asclepias erosa Torr.",-118.716387,35.0208,"gbif",2019-06-30,"2557761783"
"258","Asclepias erosa Torr.",-118.005905,39.045883,"gbif",2019-06-05,"3070255673"
"259","Asclepias erosa Torr.",-115.843999,36.027859,"gbif",2019-06-21,"3070615649"
"260","Asclepias erosa Torr.",-116.588023,33.217613,"gbif",2019-07-07,"2283223086"
