"","name","longitude","latitude","prov","date","key"
"239","Asclepias angustifolia Schweig.",-99.229167,21.583333,"gbif",1990-05-03,"1895939235"
"240","Asclepias angustifolia Schweig.",-99.15,21.600556,"gbif",1990-05-03,"2629415995"
"241","Asclepias angustifolia Schweig.",-99.170186,21.47,"gbif",1990-05-11,"2629431046"
"242","Asclepias angustifolia Schweig.",-99.19389,21.47917,"gbif",1990-05-11,"3308563197"
"243","Asclepias angustifolia Schweig.",-102.782,24.847,"gbif",1990-07-13,"93823902"
"244","Asclepias angustifolia Schweig.",-102.021,19.991,"gbif",1990-07-06,"93824208"
"245","Asclepias angustifolia Schweig.",-102.021111,19.990833,"gbif",1990-07-06,"218941868"
"246","Asclepias angustifolia Schweig.",-102.036667,20.000833,"gbif",1990-07-06,"1419199656"
"247","Asclepias angustifolia Schweig.",-102.013333,19.995,"gbif",1990-07-06,"1893617609"
"248","Asclepias angustifolia Schweig.",-102.013333,19.995,"gbif",1990-07-06,"2629680115"
"249","Asclepias angustifolia Schweig.",-102.02111,19.99083,"gbif",1990-07-06,"3308503331"
"250","Asclepias angustifolia Schweig.",-98.983,20.067,"gbif",1990-08-13,"93823300"
"251","Asclepias angustifolia Schweig.",-105.517,20.783,"gbif",1990-08-10,"93824209"
"252","Asclepias angustifolia Schweig.",-98.983333,20.066667,"gbif",1990-08-13,"218941816"
"253","Asclepias angustifolia Schweig.",-105.516667,20.783333,"gbif",1990-08-10,"218941866"
"254","Asclepias angustifolia Schweig.",-105.516667,20.783333,"gbif",1990-08-10,"2629622881"
"255","Asclepias angustifolia Schweig.",-105.51667,20.78333,"gbif",1990-08-10,"3307857960"
"256","Asclepias angustifolia Schweig.",-98.99167,20.067,"gbif",1990-08-13,"3308364547"
"257","Asclepias angustifolia Schweig.",-99.178,21.152,"gbif",1989-07-17,"93823156"
"258","Asclepias angustifolia Schweig.",-99.1775,21.151667,"gbif",1989-07-17,"218941916"
"259","Asclepias angustifolia Schweig.",-99.17,21.16,"gbif",1989-07-17,"1259099733"
"260","Asclepias angustifolia Schweig.",-99.190833,21.151111,"gbif",1989-07-07,"1893617568"
"261","Asclepias angustifolia Schweig.",-99.316667,21.166667,"gbif",1989-07-07,"2629665883"
"262","Asclepias angustifolia Schweig.",-99.1775,21.15167,"gbif",1989-07-17,"3308516096"
"263","Asclepias angustifolia Schweig.",-99.113333,21.195,"gbif",1989-09-25,"1893617591"
